configuration,period_ms,lines,seed,epochs,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,released_images,completed_images,pre_rejected_images,on_time_completion_rate,deadline_aware_complete_image_dice,deadline_aware_pixel_recall,deadline_aware_image_complete_miss_rate,native_metric_family,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s,deadline_aware_image_detection_recall,native_box_recall,native_map50
DeepLabV3-MobileNetV3-Full,100,4,101,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,b8dc561e2538c7af3ed38106dcf8e6e52bd5608a477b309f2a2c4ab634823097,4000,3000,1000,0.75,0.492296950998328,0.6414986221208598,0.286,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,4,202,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,35d809b60c214f1f274805e2a5b8745df2517c03b1925e744cba0248ac6054f3,4000,3000,1000,0.75,0.48400034227200195,0.5889732082398929,0.292,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,4,303,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,8d65bbc19a6fd57b7d766176eccfacbca9db323ed03b98b6aa8c2f0710b6fe57,4000,3000,1000,0.75,0.49041192226874347,0.5789909719304674,0.282,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,4,404,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,dabb0c29b24f8357a27a29a57aee1b3f56388828996aac9b407627dfd2ee508f,4000,3000,1000,0.75,0.4904853547134985,0.5923609289146575,0.28,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,4,505,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,80dafb91f7e1e062709fb9e081cccc100cd52e75b585c1352a728717678e8524,4000,3000,1000,0.75,0.4904525936771174,0.6158104676612388,0.288,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,4,606,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,164e7f2590273604508384df48e76338a231cafc846ac7978f45bd56bc856ba2,4000,3000,1000,0.75,0.4945953286036676,0.5780968114954347,0.282,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,4,707,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,cd696d7e4f5dc03a2aed795940116fdea5af8ea1d9d9c9c37ebec248640f15a6,4000,3000,1000,0.75,0.49788806471229224,0.6331000421940198,0.288,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,4,808,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,7f6c5a27da22115424da990693fa8380ef8a4e7aa0f4bcca74cf54f575774f70,4000,3000,1000,0.75,0.4868675111158228,0.6202045309568843,0.284,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,4,909,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,c8e842697fdd3575110acff4e13bc4b8023f3600191b27067d9dc60f7670ab2f,4000,3000,1000,0.75,0.4917693974341512,0.6422854635213782,0.29,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,4,1010,1000,4000,4000,1000,0,0,3000,0,0.25,0.0,0.25,63d31a4c55d4e9b4dbf34b7085bc5d5cb071ef25a1e3bf82d36110a3d37dc66e,4000,3000,1000,0.75,0.4836597745118301,0.5890895941667241,0.292,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,101,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,0ad3d390a0ffa0cdee26a29e23a8e48d7e35a77c50912d6ec274652c09ed6438,6000,3000,3000,0.5,0.32744552541015065,0.4090364989948251,0.5266666666666666,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,202,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,41180723d69830ac987b41bc9cfe92faf09b487321523ffcd4ad7c831117fa80,6000,3000,3000,0.5,0.32503652498340696,0.4027956196359544,0.5253333333333333,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,303,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,3bbdcbd0abbdc78daf408f7937665b27c7b712bcb05a6a7b1b7a5ea6238a5b73,6000,3000,3000,0.5,0.32426640052522754,0.39186399727465704,0.5246666666666666,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,404,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,a1eb9a9c56a7b6d2fff1a0f2d649b1b9802006af951cb388dab023daf3896f52,6000,3000,3000,0.5,0.32683199728581724,0.3934327619734976,0.5226666666666666,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,505,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,b9c8f58eca27577b87fa81d8b6cbd14ebc4c0b6fcec5137bbd3e1e268bffe43a,6000,3000,3000,0.5,0.325918927882431,0.39988124569099376,0.524,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,606,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,024208000f09078dfeb85e6d56d5e1410060e74357d631298bbb84936f99cde6,6000,3000,3000,0.5,0.32847394677771125,0.4029369532543728,0.5233333333333333,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,707,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,0622e230c93ed53581e6135e0050241d9d0f1454ccd3406a79d0451c9f121742,6000,3000,3000,0.5,0.3271599849643981,0.39729731875783686,0.5253333333333333,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,808,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,6e6e0927934c8684aa82aaa613e4de0d94fdc875c66c659466c9f46d614a4285,6000,3000,3000,0.5,0.3269038013063126,0.41412198151821156,0.524,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,909,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,ad9608ab1bba770d28ff816cb42e26c9904ceddaa2a37b4ce9fcc26263c28777,6000,3000,3000,0.5,0.3280359410326181,0.42194703929286154,0.524,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,6,1010,1000,6000,6000,3000,0,0,3000,0,0.5,0.0,0.5,2f14512ec057937f124225c77f23ea951203b0bb8f55bf25097e91672b780f17,6000,3000,3000,0.5,0.32520876460549886,0.404785445318905,0.5266666666666666,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,101,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,a65a7dfe6e0cce2e97c44d40dfcde930d90067b25928aa45f3bd2ea486531c86,8000,3000,5000,0.375,0.24614847549916402,0.3207493110604299,0.643,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,202,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,fe8870da4cdb82c12d570b1bc8f9c42cbf226994465cd4aeaa61e6ad19bf5130,8000,3000,5000,0.375,0.242000171136001,0.2944866041199464,0.646,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,303,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,f8abb8b253b0bfbaf736a99271bf45dd83838318a9e5659b2d601049e6358431,8000,3000,5000,0.375,0.2452059611343717,0.2894954859652337,0.641,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,404,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,3a7ee921fe917c71ae3d893342e7f75f68953bb5e17387b8a7c5374b58cb9cca,8000,3000,5000,0.375,0.24524267735674932,0.29618046445732876,0.64,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,505,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,5c5afd6db435be5b144361fb535b1d94a38257d66ecb59820afd22ff70fe6560,8000,3000,5000,0.375,0.24522629683855862,0.3079052338306194,0.644,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,606,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,2776d1c0a7a7969a6e66d7d6fe38e68ba7184107157ce312ece7cdb691af5ba8,8000,3000,5000,0.375,0.24729766430183361,0.28904840574771734,0.641,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,707,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,d81560cc9f38e5a229b2eac882d93cbead28dad891b7418d732901f241250cb9,8000,3000,5000,0.375,0.24894403235614612,0.3165500210970099,0.644,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,808,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,2998fd57a5ccad9e3b2cac28094bd79b69988c818fa56f87df2eaca8d89230e4,8000,3000,5000,0.375,0.2434337555579113,0.31010226547844216,0.642,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,909,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,1f219e0bf086b54115a708b8c426cd9e98da3988e981d0899ab46fdd4df654c0,8000,3000,5000,0.375,0.24588469871707555,0.3211427317606891,0.645,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,8,1010,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,cbd458736d89d806bfee1e2246143ada4ce19d02bcd2be66c5137e6e8474f520,8000,3000,5000,0.375,0.24182988725591517,0.29454479708336206,0.646,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,101,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,8144a9324c36019ad154a957973e2b91c383e01ac244df2b9f6fb5bf96316823,10000,3000,7000,0.3,0.19208900009469962,0.2089223825386161,0.718,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,202,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,52a3600c50d2c16ad10c180ea63fc4acf02da0d144fae53cdc5633def6a33ad6,10000,3000,7000,0.3,0.199011283493691,0.29143126747488945,0.716,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,303,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,67282423711d8c0448b4a4738966f357dfa234188b38a9666b7fa10b94277bf2,10000,3000,7000,0.3,0.18967062947146937,0.20623503808218413,0.718,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,404,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,60e7a9b844e48c8061cd25f4ef1f4095c1e4911b317230f802b35a845c285add,10000,3000,7000,0.3,0.19533886893188815,0.2532843787089256,0.718,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,505,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,080a4cec4383498750cfc5f843850d30c6a5a1a685da671d46172575bc0ccc39,10000,3000,7000,0.3,0.20263465362791175,0.2444475381780047,0.716,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,606,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,55c5f90a8bb827ae165d8e8104ffe634ca0e20fc4d758d06f388e62b83d54067,10000,3000,7000,0.3,0.19888095199227704,0.24691958515505746,0.72,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,707,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,ee78caf61e40de1331085ed25190439476ba66e5641fe5ca8b1a7059c256392e,10000,3000,7000,0.3,0.1909541851946425,0.214893013555581,0.724,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,808,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,169425d769c2281b22751ed3acf8f8af3ceffecb6fff1eadd2a097f5ea1a3cae,10000,3000,7000,0.3,0.18978228111971762,0.21367508263854149,0.724,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,909,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,a375ca9959bbeb2ed895f948a8b5947538d5893420a36a6864f1eac1767ae86b,10000,3000,7000,0.3,0.1939981181264035,0.23390216542940678,0.712,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,100,10,1010,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,7c581e978f139073ea5df39c2efcb5942fe677ec120d6baeee76f74e2e0f36a4,10000,3000,7000,0.3,0.20241843217096583,0.26324724483931033,0.712,segmentation,55.54538280460735,0.0,56.243976957312015,99.9872,,,
DeepLabV3-MobileNetV3-Full,150,4,101,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,ee2a73fa209efec07a39879a85d70230a88c8f2d45691f743d41c058b4027473,4000,4000,0,1.0,0.6519577714832555,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,4,202,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e4e7b20fee02c6f886254a0365bd76a23a32cef7a86efc46f34e149bcdb231c1,4000,4000,0,1.0,0.6519577714832557,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,4,303,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6d70599d984998f05185f42d67045c75a64f0348ddfe434b2b0f00817724a9db,4000,4000,0,1.0,0.6519577714832561,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,4,404,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6b6e751c9a9bf781bf42c0ed52fc922d36941921011760c22f17f365bc80f72a,4000,4000,0,1.0,0.6519577714832558,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,4,505,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,d867b6d7a34c5e619b9bd152e54115f2ee967cad73e96e80a1347bc5f8b6bc5f,4000,4000,0,1.0,0.6519577714832557,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,4,606,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,8facb464fffd5313c23491e1c18b7f067217811d956db938824278a472e69afb,4000,4000,0,1.0,0.6519577714832561,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,4,707,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e993a29743f8349799726970c2de4bb0931e9e66c59e65cb76915052065d8c1e,4000,4000,0,1.0,0.6519577714832554,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,4,808,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,9ae13ab4814224ae1f6fc465b30a4ab5703184214975c19679e60caefe3c6b7e,4000,4000,0,1.0,0.6519577714832555,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,4,909,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,17be3fbc6819f88f532871d088f0305ca520eedb9eac227d37f3b4e5fc829d2b,4000,4000,0,1.0,0.6519577714832548,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,4,1010,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,c71ac588d56d2dee624864060c8b95db9446ab89a2effe6e67ae7d0119cb2bce,4000,4000,0,1.0,0.6519577714832545,0.8109987338497011,0.05,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,6,101,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,e8c2bcf33d04e5a852f32e4c296a6cdb427d1e4313e3f5c6225b6ae2c539c31a,6000,4000,2000,0.6666666666666666,0.43463851432217043,0.5406658225664674,0.36666666666666664,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,6,202,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,2b30aed00be9fd9af3875c0991b8c6764d7c414942ab6467656812dbbf46ed88,6000,4000,2000,0.6666666666666666,0.43463851432217016,0.5406658225664674,0.36666666666666664,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,6,303,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,6294157f1283f9886d6aa69222e0b317629852342de2d3c6da94ce8c1034a4a5,6000,4000,2000,0.6666666666666666,0.43463851432217054,0.5406658225664674,0.36666666666666664,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,6,404,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,fcf49dd716000e410732e91bc458ff45abc7240a6f844928011a4ccb7ec0e47e,6000,4000,2000,0.6666666666666666,0.43463851432217043,0.5406658225664674,0.36666666666666664,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,6,505,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,6b1ed85c8d2ac32803284271e48b380e8eb0230056b9f2b1c5ded66feaf33382,6000,4000,2000,0.6666666666666666,0.43463851432217,0.5406658225664674,0.36666666666666664,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,6,606,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,75e8703768ead0fc36d4802813b6fa75bbc1ecbbb7b281f2d90bbcd31b49d0f2,6000,4000,2000,0.6666666666666666,0.43463851432217054,0.5406658225664674,0.36666666666666664,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,6,707,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,752faa18e4124fc2ce7819bc28f3e1190efa80aed843fcb20bb7c527325ca352,6000,4000,2000,0.6666666666666666,0.43463851432217004,0.5406658225664674,0.36666666666666664,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
DeepLabV3-MobileNetV3-Full,150,6,808,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,1f9215a66d1059aeb606e28c8ff571d9f3c3a6cd5f41ad8096a90d0fbf3ac291,6000,4000,2000,0.6666666666666666,0.43463851432217004,0.5406658225664674,0.36666666666666664,segmentation,51.44923614744609,0.0,56.28564990679796,149.9808,,,
