configuration,period_ms,lines,seed,epochs,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s,admission_infeasible,scheduler,early_exit,temperature_compensation
HEAT-L3,150,6,404,1000,24000,,,,0,24000,23953,23702,6000,6000,0,0,5988,12,0,0.0,0.998,0.998,237141dec5faca201ec7560abfa02b23c3a5e5a45aebd1b5d52cd64159eeb62f,,,periodic,,,,,,,,,,0.6441000000000008,0.0012613625000000015,0.0012882,47,0.001247978323693462,6000,6000,0.0013278954378851584,14,0.59042473314138,0.0015907862569980954,0.998409213743002,0.9978333333333333,0.5890968377034949,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False,source_raise
HEAT-L3,150,6,505,1000,24000,,,,0,24000,23953,23702,6000,6000,0,0,5987,13,0,0.0,0.9978333333333333,0.9978333333333333,5b5545547169772b5f04bb8f02a603eaf7f2f0a93604fc7d9f7bf386c70ff273,,,periodic,,,,,,,,,,0.6441000000000008,0.0012613625000000015,0.0013955500000000002,47,0.0012799926539143424,6000,6000,0.0008836066689571742,13,0.4212552404158879,0.0018214699778847506,0.9981785300221152,0.998,0.42037163374693076,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False,source_raise
HEAT-L3,150,6,606,1000,24000,,,,0,24000,23953,23702,6000,6000,0,0,5985,15,0,0.0,0.9975,0.9975,b0391a47defd789993abfea09656e5faefd4adbdc981376d8cfb26543d1c6642,,,periodic,,,,,,,,,,0.6441000000000008,0.0012613625000000015,0.0016102500000000001,47,0.0012940874947193278,6000,6000,0.0008778404731090207,14,0.4182425060606124,0.0006292491956498809,0.9993707508043501,0.9978333333333333,0.4173646655875034,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False,source_raise
HEAT-L3,150,6,707,1000,24000,,,,0,24000,23953,23702,6000,6000,0,0,5987,13,0,0.0,0.9978333333333333,0.9978333333333333,29565b8579e2e92f80cd0a617a6977aeaffe5e5d2e9535dc84e4707c3a441489,,,periodic,,,,,,,,,,0.6441000000000008,0.0012613625000000015,0.0013955500000000002,47,0.0012891247115837717,6000,6000,0.0009828667260567785,13,0.46283567358009675,0.0017908829540308835,0.9982091170459692,0.9981666666666666,0.46185280685403995,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False,source_raise
HEAT-L3,150,6,808,1000,24000,,,,0,24000,23953,23702,6000,6000,0,0,5987,13,0,0.0,0.9978333333333333,0.9978333333333333,a8f558d849002baaf5accbb112c4946ba563287a15e084c196a283da53be9e7e,,,periodic,,,,,,,,,,0.6441000000000008,0.0012613625000000015,0.0013955500000000002,47,0.0013034568681047538,6000,6000,0.0010693993770910892,13,0.4981727616168549,0.0014604496799428225,0.9985395503200571,0.9981666666666666,0.4971033622397638,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False,source_raise
HEAT-L3,150,6,909,1000,24000,,,,0,24000,23953,23702,6000,6000,0,0,5987,13,0,0.0,0.9978333333333333,0.9978333333333333,475e2ca84426ae1146a9e9ce7663f32ea2e9a918eefed7b913879a8264674788,,,periodic,,,,,,,,,,0.6441000000000008,0.0012613625000000015,0.0013955500000000002,47,0.001270311159467576,6000,6000,0.0012031727119072074,15,0.5327001200295851,0.001196713015246419,0.9988032869847536,0.9975,0.5314969473176779,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False,source_raise
HEAT-L3,150,6,1010,1000,24000,,,,0,24000,23953,23702,6000,6000,0,0,5988,12,0,0.0,0.998,0.998,31a39626840755ef157d7d3227810011e04b5a0dd0407787ed7472fb4d35758e,,,periodic,,,,,,,,,,0.6441000000000008,0.0012613625000000015,0.0012882,47,0.00121769842934038,6000,6000,0.0009637806378440672,14,0.46386871002663815,0.0016496935816266076,0.9983503064183734,0.9981666666666666,0.4629049293887941,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,101,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7994,6,0,0.0,0.99925,0.99925,15760da1ae612d345f94b57e0cc33e589dbe76f8b972bb48c69209821a9a23f1,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.00048307499999999996,24,0.00047573869565705547,8000,8000,0.0005143772193951266,9,0.5957159535357404,0.0006513583317445665,0.9993486416682554,0.999,0.5952015763163452,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,202,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7995,5,0,0.0,0.999375,0.999375,5712391d4e963704c27a175fea66361288665746da668bef77e89db0377df703,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.0004025625,24,0.00046101186661938134,8000,8000,0.00037705745525300915,7,0.4941606125609632,0.0005208362955282664,0.9994791637044718,0.99925,0.4937835551057102,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,303,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7992,8,0,0.0,0.999,0.999,358a29bf2cf114bc658d29a67985da0e3b2e851e70594a97d168e3913adcda12,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.0006441,24,0.0005162386412176116,8000,8000,0.0005016621010342484,8,0.5164234093546638,0.000377790614299264,0.9996222093857008,0.999125,0.5159217472536296,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,404,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7994,6,0,0.0,0.99925,0.99925,99a14df84d2edbee2e57adf5354ec6a795c98c62af6ace04eb396eb58cb519cf,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.00048307499999999996,24,0.00047650137710641564,8000,8000,0.0005155618464089573,8,0.5296149304014979,0.0007570288403832131,0.9992429711596168,0.999125,0.5290993685550889,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,505,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7993,7,0,0.0,0.999125,0.999125,a921d1e50cdc944334b5c4c73d9940d32d90024b9a4850758b6978c8f4ee2475,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.0005635875,24,0.0004929970784985256,8000,8000,0.00043848503400988715,7,0.5580641076086887,0.000661290700146249,0.9993387092998538,0.999125,0.5576256225746788,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,606,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7993,7,0,0.0,0.999125,0.999125,6ffeb8ab3a84d0e47c07c928f877eca571e3a60e1cc23633c694d671de6bdd26,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.0005635875,24,0.0004942646108176239,8000,8000,0.0004597558522945933,9,0.4771250060485844,0.0005505612777262476,0.9994494387222738,0.999125,0.4766652501962898,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,707,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7994,6,0,0.0,0.99925,0.99925,b96053270241e30083ffa4c9a585ea62d7384f2a1ad6651efb64a72ce6bb1d8e,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.00048307499999999996,24,0.00046702172543994626,8000,8000,0.00036125154655453794,6,0.4973106468549829,0.0003181500390989125,0.999681849960901,0.99925,0.49694939530842835,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,808,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7994,6,0,0.0,0.99925,0.99925,f45d043466b4d04f01fa16ef1bf71556a0bbe8d765af1aa47973ee60156dd37c,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.00048307499999999996,24,0.0004896934988929623,8000,8000,0.00037764191527352083,7,0.43993985508820366,0.0009001002798290248,0.999099899720171,0.99925,0.43956221317293015,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,909,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7995,5,0,0.0,0.999375,0.999375,4417b356adc1786f27750fc00c5d20ab3fc63d85e00d04d2bbd69676ea7ba666,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.0004025625,24,0.0004728532258613804,8000,8000,0.00031154954453418916,7,0.421971102931503,0.00014112926989838734,0.9998588707301016,0.99925,0.4216595533869688,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,8,1010,1000,32000,,,,0,32000,31976,31705,8000,8000,0,0,7995,5,0,0.0,0.999375,0.999375,dc0d90f61367cc6bfa9147675f27da6ee94cbc4a776a19e77eaeebb768bd73aa,,,periodic,,,,,,,,,,0.6441,0.00048307499999999996,0.0004025625,24,0.00048251495952538137,8000,8000,0.00048009444819096094,8,0.5903914568564101,0.0006893517015383467,0.9993106482984616,0.999125,0.5899113624082192,75.42326438558638,8207.260805970822,77.17603770660278,251.00885882359688,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,101,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9996,4,0,0.0,0.9996,0.9996,07b8ab43407396aa10f3057d25eb0e5ea932b77f5e8f882270910949be23f162,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00025764,18,0.00026964210799122675,10000,10000,0.00021311983251443554,5,0.5068741717490035,0.00014598520893128458,0.9998540147910687,0.9996,0.506661051916489,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,202,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9996,4,0,0.0,0.9996,0.9996,24911ce6b2d7d7d183700cc1c70f7ea57ee2372a06d76c0039a65607a65b5c09,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00025764,18,0.00028601742918884674,10000,10000,0.0003361997021602246,6,0.6638292649279899,0.0004566705167988496,0.9995433294832011,0.9994,0.6634930652258296,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,303,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9995,5,0,0.0,0.9995,0.9995,ddda7278e62f7a2878f9f1e416d1245bc3b5afde42c9f438318d0eb2fb1e02f4,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00032205,18,0.00031895848059840807,10000,10000,0.00022883736401985665,5,0.4576747280397133,0.0001695550076405053,0.9998304449923595,0.9996,0.45744589067569347,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,404,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9996,4,0,0.0,0.9996,0.9996,548b54da54180f83a5ebdc9d5f68e2e98dc0fae6f4b588fee1e0e837d3365a20,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00025764,18,0.0002942835229773444,10000,10000,0.00030194406258956803,6,0.5393193282149018,0.0005750470386252086,0.9994249529613748,0.9994,0.5390173841523123,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,505,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9995,5,0,0.0,0.9995,0.9995,454aebe0b1c446e9d2d08ae045de45fa27ac61bdf6928f7db3808aec60370018,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00032205,18,0.0002873465104586947,10000,10000,0.0002698474627262577,4,0.6746186568156443,0.000642801452120503,0.9993571985478795,0.9996,0.674348809352918,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,606,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9995,5,0,0.0,0.9995,0.9995,169ac49c23200ea030dcfa6698c537499e5e2a7436d64e18af424baccb0a830b,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00032205,18,0.0002876303928336128,10000,10000,0.0002597395305839667,5,0.5194790611679335,0.00021329039912542405,0.9997867096008746,0.9996,0.5192193216373495,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,707,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9994,6,0,0.0,0.9994,0.9994,a2ef301892c4b14794150ad308f4e3799035703e3deb78125290d06155f95f01,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00038646,18,0.000294450796486661,10000,10000,0.00019829015745108228,5,0.3965803149021646,0.00012185491142429257,0.9998781450885758,0.9996,0.3963820247447135,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,808,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9994,6,0,0.0,0.9994,0.9994,1c23a4bba55199034e33562e29520e2afe73052e5df99ec63c1465cd300d9f3f,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00038646,18,0.00030405489596424935,10000,10000,0.0002820325590262775,5,0.564065118052555,0.0007034259912029714,0.999296574008797,0.9995,0.5637830854935287,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,909,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9996,4,0,0.0,0.9996,0.9996,5eeed2faff24c0f48ba41baf9f3089040c4ab72572532a4b423e14d673547498,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00025764,18,0.0002839210057736966,10000,10000,0.00015802450799216127,4,0.39506126998040314,2.2292191155477338e-05,0.9999777078088445,0.9996,0.39490324547241096,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,150,10,1010,1000,40000,,,,0,40000,39982,39704,10000,10000,0,0,9996,4,0,0.0,0.9996,0.9996,f831e5ccf3564ea2d00113c11bcd502ecee11cd2b31f2513bbffb87cd70f4555,,,periodic,,,,,,,,,,0.6441,0.000289845,0.00025764,18,0.000289843735909877,10000,10000,0.000279178896380104,6,0.5706846721385507,0.0003825569147376647,0.9996174430852623,0.9995,0.5704054932421706,76.55914440666741,10143.240769493408,77.17603770660278,301.9197465240928,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,101,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000018,4000,4000,0.5365712329758283,4000,0.5365712329758283,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,202,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000019,4000,4000,0.5365712329758271,4000,0.5365712329758271,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,303,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000031,4000,4000,0.5365712329758282,4000,0.5365712329758282,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,404,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000023,4000,4000,0.5365712329758273,4000,0.5365712329758273,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,505,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000021,4000,4000,0.536571232975828,4000,0.536571232975828,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,606,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000018,4000,4000,0.5365712329758265,4000,0.5365712329758265,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,707,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000012,4000,4000,0.5365712329758282,4000,0.5365712329758282,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,808,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000022,4000,4000,0.5365712329758269,4000,0.5365712329758269,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,909,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000002,4000,4000,0.5365712329758268,4000,0.5365712329758268,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,4,1010,1000,16000,,,,0,16000,0,15783,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.644100000000003,4000,4000,0.5365712329758273,4000,0.5365712329758273,0.6530537993946778,0.3469462006053222,0.056,0.0,50.83871946924064,2382.790054088256,72.42317733563428,199.9789090909092,0,HEAT-L3,False,source_raise
HEAT-L3,200,6,101,1000,24000,,,,0,24000,0,23678,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000057,6000,6000,0.5365712329758267,6000,0.5365712329758267,0.6530537993946778,0.3469462006053222,0.056,0.0,72.15140706550311,4934.445319715673,73.24625752829832,199.98254545454557,0,HEAT-L3,False,source_raise
HEAT-L3,200,6,202,1000,24000,,,,0,24000,0,23678,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000072,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,72.15140706550311,4934.445319715673,73.24625752829832,199.98254545454557,0,HEAT-L3,False,source_raise
HEAT-L3,200,6,303,1000,24000,,,,0,24000,0,23678,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000067,6000,6000,0.5365712329758261,6000,0.5365712329758261,0.6530537993946778,0.3469462006053222,0.056,0.0,72.15140706550311,4934.445319715673,73.24625752829832,199.98254545454557,0,HEAT-L3,False,source_raise
HEAT-L3,200,6,404,1000,24000,,,,0,24000,0,23678,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000068,6000,6000,0.5365712329758261,6000,0.5365712329758261,0.6530537993946778,0.3469462006053222,0.056,0.0,72.15140706550311,4934.445319715673,73.24625752829832,199.98254545454557,0,HEAT-L3,False,source_raise
HEAT-L3,200,6,505,1000,24000,,,,0,24000,0,23678,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000068,6000,6000,0.5365712329758263,6000,0.5365712329758263,0.6530537993946778,0.3469462006053222,0.056,0.0,72.15140706550311,4934.445319715673,73.24625752829832,199.98254545454557,0,HEAT-L3,False,source_raise
HEAT-L3,200,6,606,1000,24000,,,,0,24000,0,23678,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.644100000000007,6000,6000,0.5365712329758259,6000,0.5365712329758259,0.6530537993946778,0.3469462006053222,0.056,0.0,72.15140706550311,4934.445319715673,73.24625752829832,199.98254545454557,0,HEAT-L3,False,source_raise
HEAT-L3,200,6,707,1000,24000,,,,0,24000,0,23678,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000077,6000,6000,0.5365712329758257,6000,0.5365712329758257,0.6530537993946778,0.3469462006053222,0.056,0.0,72.15140706550311,4934.445319715673,73.24625752829832,199.98254545454557,0,HEAT-L3,False,source_raise
HEAT-L3,200,6,808,1000,24000,,,,0,24000,0,23678,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000067,6000,6000,0.5365712329758253,6000,0.5365712329758253,0.6530537993946778,0.3469462006053222,0.056,0.0,72.15140706550311,4934.445319715673,73.24625752829832,199.98254545454557,0,HEAT-L3,False,source_raise
HEAT-L3,200,6,909,1000,24000,,,,0,24000,0,23678,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000053,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,72.15140706550311,4934.445319715673,73.24625752829832,199.98254545454557,0,HEAT-L3,False,source_raise
