configuration,level,period_ms,lines,seed,epochs,total_regions,completed,expired_waiting,admission_infeasible,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,scheduler,release_mode,early_exit,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s
ESATD-L1,1,150,8,606,1000,32000,27216,0,4784,1861,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,ESATD-L1,periodic,False,8000,8000,0.35797674246602157,7541,0.40469022557076717,0.5077066627069076,0.49229333729309244,0.142,0.0467134831047456,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,8,707,1000,32000,27216,0,4784,1861,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,ESATD-L1,periodic,False,8000,8000,0.35945010964005975,7558,0.401875284564751,0.5316066044809736,0.46839339551902637,0.15025,0.04242517492469128,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,8,808,1000,32000,27216,0,4784,1861,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,ESATD-L1,periodic,False,8000,8000,0.3580807588147747,7541,0.40201532249656524,0.5333501936317281,0.4666498063682719,0.148875,0.04393456368179055,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,8,909,1000,32000,27216,0,4784,1861,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,ESATD-L1,periodic,False,8000,8000,0.3635811002736823,7530,0.40591104577549425,0.5369051314983757,0.4630948685016243,0.1455,0.04232994550181196,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,8,1010,1000,32000,27216,0,4784,1861,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,ESATD-L1,periodic,False,8000,8000,0.35160569673604514,7498,0.39760327850632693,0.5224465292389555,0.4775534707610445,0.154625,0.04599758177028179,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,101,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,ESATD-L1,periodic,False,10000,10000,0.30829102549516135,8897,0.38866860648582235,0.39687917566452696,0.6031208243354731,0.2318,0.080377580990661,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,202,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,ESATD-L1,periodic,False,10000,10000,0.30918649924332936,8869,0.39209163676071346,0.443175230634952,0.556824769365048,0.2308,0.0829051375173841,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,303,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,ESATD-L1,periodic,False,10000,10000,0.3077045486685142,8996,0.38527543869424263,0.4252691445164548,0.5747308554835452,0.2162,0.07757089002572842,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,404,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,ESATD-L1,periodic,False,10000,10000,0.3099417277901688,8917,0.38520419790586513,0.4449764182494782,0.5550235817505218,0.2411,0.07526247011569631,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,505,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,ESATD-L1,periodic,False,10000,10000,0.30425417862122295,9090,0.3723052671003435,0.43066607204338325,0.5693339279566167,0.2335,0.06805108847912056,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,606,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,ESATD-L1,periodic,False,10000,10000,0.31071569555142325,8888,0.3951775993161166,0.40572587025887047,0.5942741297411296,0.2235,0.08446190376469337,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,707,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,ESATD-L1,periodic,False,10000,10000,0.3061342354936409,8897,0.3885135674051885,0.417602868632847,0.582397131367153,0.2289,0.08237933191154762,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,808,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,ESATD-L1,periodic,False,10000,10000,0.30853610249586,8924,0.388085363579898,0.43279361832554114,0.5672063816744588,0.2325,0.07954926108403798,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,909,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,ESATD-L1,periodic,False,10000,10000,0.30226377172538116,8983,0.3806999988201479,0.41235531403552456,0.5876446859644755,0.23,0.07843622709476672,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,150,10,1010,1000,40000,27216,0,12784,1861,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,ESATD-L1,periodic,False,10000,10000,0.31328139004202066,8961,0.3923297132116643,0.4228698016518394,0.5771301983481606,0.2194,0.07904832316964366,32.8661874237126,0.0,34.15310114718919,150.00941991345135
ESATD-L1,1,200,4,101,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,ESATD-L1,periodic,False,4000,4000,0.4247423119946164,4000,0.4247423119946164,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,4,202,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,ESATD-L1,periodic,False,4000,4000,0.4247423119946172,4000,0.4247423119946172,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,4,303,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,ESATD-L1,periodic,False,4000,4000,0.4247423119946166,4000,0.4247423119946166,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,4,404,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,ESATD-L1,periodic,False,4000,4000,0.42474231199461693,4000,0.42474231199461693,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,4,505,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,ESATD-L1,periodic,False,4000,4000,0.4247423119946171,4000,0.4247423119946171,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,4,606,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,ESATD-L1,periodic,False,4000,4000,0.42474231199461704,4000,0.42474231199461704,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,4,707,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,ESATD-L1,periodic,False,4000,4000,0.42474231199461715,4000,0.42474231199461715,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,4,808,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,ESATD-L1,periodic,False,4000,4000,0.4247423119946168,4000,0.4247423119946168,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,4,909,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,ESATD-L1,periodic,False,4000,4000,0.42474231199461693,4000,0.42474231199461693,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,4,1010,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,ESATD-L1,periodic,False,4000,4000,0.42474231199461665,4000,0.42474231199461665,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950382312325342,0.0,29.99983392645311,199.89239999999995
ESATD-L1,1,200,6,101,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,ESATD-L1,periodic,False,6000,6000,0.42474231199461665,6000,0.42474231199461665,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,6,202,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,ESATD-L1,periodic,False,6000,6000,0.4247423119946177,6000,0.4247423119946177,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,6,303,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,ESATD-L1,periodic,False,6000,6000,0.4247423119946171,6000,0.4247423119946171,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,6,404,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,ESATD-L1,periodic,False,6000,6000,0.4247423119946173,6000,0.4247423119946173,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,6,505,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,ESATD-L1,periodic,False,6000,6000,0.4247423119946169,6000,0.4247423119946169,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,6,606,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,ESATD-L1,periodic,False,6000,6000,0.42474231199461654,6000,0.42474231199461654,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,6,707,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,ESATD-L1,periodic,False,6000,6000,0.4247423119946171,6000,0.4247423119946171,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,6,808,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,ESATD-L1,periodic,False,6000,6000,0.42474231199461726,6000,0.42474231199461726,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,6,909,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,ESATD-L1,periodic,False,6000,6000,0.42474231199461704,6000,0.42474231199461704,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,6,1010,1000,24000,24000,0,0,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,ESATD-L1,periodic,False,6000,6000,0.4247423119946177,6000,0.4247423119946177,0.6654705787174815,0.3345294212825185,0.042,0.0,29.95039375564124,0.0,29.999833926453086,199.93866666666673
ESATD-L1,1,200,8,101,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,ESATD-L1,periodic,False,8000,8000,0.4247423119946175,8000,0.4247423119946175,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,8,202,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,570e9630deff505ba1c5363a004cd8917cdc4ddeaaa2dfbdb2999707f9626552,ESATD-L1,periodic,False,8000,8000,0.4247423119946172,8000,0.4247423119946172,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,8,303,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,7258aada57693e7fc41c3edb014bd97cd32dde8bd5dca77e2f1cb8b3ef00eaf8,ESATD-L1,periodic,False,8000,8000,0.4247423119946175,8000,0.4247423119946175,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,8,404,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,620f015056b4913eca566e19dd498b9d34ce3df10a7782d95a50b5b4aece1a2a,ESATD-L1,periodic,False,8000,8000,0.4247423119946173,8000,0.4247423119946173,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,8,505,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,4c81619bc200eebb3080c210bdc746b4414b0cc7c3fbb63c2a1ce3f91c436327,ESATD-L1,periodic,False,8000,8000,0.4247423119946175,8000,0.4247423119946175,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,8,606,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,ESATD-L1,periodic,False,8000,8000,0.42474231199461665,8000,0.42474231199461665,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,8,707,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,ESATD-L1,periodic,False,8000,8000,0.4247423119946173,8000,0.4247423119946173,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,8,808,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,ESATD-L1,periodic,False,8000,8000,0.42474231199461726,8000,0.42474231199461726,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,8,909,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,ESATD-L1,periodic,False,8000,8000,0.42474231199461776,8000,0.42474231199461776,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,8,1010,1000,32000,32000,0,0,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,ESATD-L1,periodic,False,8000,8000,0.42474231199461665,8000,0.42474231199461665,0.6654705787174815,0.3345294212825185,0.042,0.0,29.950406610686127,0.0,29.99983392645299,199.99066666666675
ESATD-L1,1,200,10,101,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,ESATD-L1,periodic,False,10000,10000,0.3801050992585872,9501,0.4170476165730232,0.5483751222278904,0.4516248777721096,0.1136,0.036942517314435985,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,200,10,202,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,ESATD-L1,periodic,False,10000,10000,0.3768840895828806,9455,0.4132184904957621,0.5900437527010066,0.4099562472989934,0.1259,0.03633440091288148,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,200,10,303,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,ESATD-L1,periodic,False,10000,10000,0.37920695532988624,9662,0.40989233880693965,0.561959523579319,0.438040476420681,0.1065,0.030685383477053407,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,200,10,404,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,ESATD-L1,periodic,False,10000,10000,0.38012266310965404,9578,0.4128872465521052,0.5693864541123344,0.43061354588766565,0.1135,0.032764583442451145,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,200,10,505,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,ESATD-L1,periodic,False,10000,10000,0.37806355429983335,9608,0.40669729416717565,0.5522250401024525,0.44777495989754745,0.1198,0.0286337398673423,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,200,10,606,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,ESATD-L1,periodic,False,10000,10000,0.38108483504544616,9520,0.4174880116723366,0.566299333888392,0.43370066611160796,0.112,0.036403176626890466,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,200,10,707,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,ESATD-L1,periodic,False,10000,10000,0.37675213564469257,9652,0.40889265307049055,0.5779739633471702,0.4220260366528298,0.1196,0.03214051742579799,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,200,10,808,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,ESATD-L1,periodic,False,10000,10000,0.37905003949809746,9508,0.4126894006262608,0.5712842371005529,0.42871576289944713,0.1194,0.03363936112816335,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,200,10,909,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,ESATD-L1,periodic,False,10000,10000,0.3768648837358166,9587,0.4066846953391747,0.5621138997849581,0.43788610021504193,0.1208,0.02981981160335806,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,200,10,1010,1000,40000,36174,0,3826,1998,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,ESATD-L1,periodic,False,10000,10000,0.38775112221050556,9664,0.41761704768056884,0.5736145190949165,0.42638548090508355,0.0966,0.02986592547006328,32.55915418707661,0.0,34.02059186230016,200.01107792212537
ESATD-L1,1,250,4,101,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,ESATD-L1,periodic,False,4000,4000,0.4247423119946164,4000,0.4247423119946164,0.6654705787174815,0.3345294212825185,0.042,0.0,29.96026897738249,0.0,29.999833926453118,249.84239999999994
ESATD-L1,1,250,4,202,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,ESATD-L1,periodic,False,4000,4000,0.4247423119946172,4000,0.4247423119946172,0.6654705787174815,0.3345294212825185,0.042,0.0,29.96026897738249,0.0,29.999833926453118,249.84239999999994
ESATD-L1,1,250,4,303,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,ESATD-L1,periodic,False,4000,4000,0.4247423119946166,4000,0.4247423119946166,0.6654705787174815,0.3345294212825185,0.042,0.0,29.96026897738249,0.0,29.999833926453118,249.84239999999994
ESATD-L1,1,250,4,404,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,ESATD-L1,periodic,False,4000,4000,0.42474231199461693,4000,0.42474231199461693,0.6654705787174815,0.3345294212825185,0.042,0.0,29.96026897738249,0.0,29.999833926453118,249.84239999999994
ESATD-L1,1,250,4,505,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,ESATD-L1,periodic,False,4000,4000,0.4247423119946171,4000,0.4247423119946171,0.6654705787174815,0.3345294212825185,0.042,0.0,29.96026897738249,0.0,29.999833926453118,249.84239999999994
ESATD-L1,1,250,4,606,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,ESATD-L1,periodic,False,4000,4000,0.42474231199461704,4000,0.42474231199461704,0.6654705787174815,0.3345294212825185,0.042,0.0,29.96026897738249,0.0,29.999833926453118,249.84239999999994
ESATD-L1,1,250,4,707,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,ESATD-L1,periodic,False,4000,4000,0.42474231199461715,4000,0.42474231199461715,0.6654705787174815,0.3345294212825185,0.042,0.0,29.96026897738249,0.0,29.999833926453118,249.84239999999994
ESATD-L1,1,250,4,808,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,ESATD-L1,periodic,False,4000,4000,0.4247423119946168,4000,0.4247423119946168,0.6654705787174815,0.3345294212825185,0.042,0.0,29.96026897738249,0.0,29.999833926453118,249.84239999999994
ESATD-L1,1,250,4,909,1000,16000,16000,0,0,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,ESATD-L1,periodic,False,4000,4000,0.42474231199461693,4000,0.42474231199461693,0.6654705787174815,0.3345294212825185,0.042,0.0,29.96026897738249,0.0,29.999833926453118,249.84239999999994
